customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalServiceCost,LogTotalServiceCost
3635-QQRQD,62,1,2,1,20.05,1201.65,0,1243.1000000000001,7.126167655920446
6771-XWBDM,57,1,0,1,104.5,5921.35,1,5956.5,8.692406208972898
2897-DOVND,2,1,0,2,69.8,146.65,0,139.6,4.9459189793765646
3082-YVEKW,23,1,2,0,77.15,1759.4,0,1774.45,7.481809190905226
0191-EQUUH,25,0,2,0,35.05,844.45,0,876.2499999999999,6.776792014463324
7134-HBPBS,72,1,2,0,108.1,7774.05,0,7783.2,8.959851317266493
3489-HHPFY,2,1,0,2,84.05,134.05,0,168.1,5.130490255904535
2926-JEJJC,8,1,1,0,20.2,140.95,0,161.6,5.0912931971137105
8601-QACRS,5,1,0,3,50.6,249.95,1,253.0,5.537334267018537
4950-BDEUX,35,0,0,2,49.2,1701.65,0,1722.0,7.45182223652793
5789-LDFXO,24,1,1,2,24.6,592.65,0,590.4000000000001,6.382492607418377
0508-OOLTO,2,1,0,2,71.65,135.75,0,143.3,4.971894465779825
2984-TBYKU,72,1,2,1,104.9,7732.65,0,7552.8,8.929806026882721
9822-WMWVG,41,1,0,2,106.5,4282.4,0,4366.5,8.381946042008211
2391-SOORI,4,1,0,2,49.35,219.65,1,197.4,5.290285194850773
9040-KZVWO,26,1,1,0,75.5,2018.1,0,1963.0,7.582738488914411
2645-QTLMB,7,1,0,2,94.25,669.0,1,659.75,6.493375553484398
4806-HIPDW,1,1,0,2,68.95,68.95,1,68.95,4.24778070111149
1548-ARAGG,4,1,0,3,58.5,224.85,0,234.0,5.459585514144159
6339-RZCBJ,48,1,2,1,78.9,3771.5,0,3787.2000000000003,8.239646251222641
4424-TKOPW,2,1,0,2,93.85,196.75,1,187.7,5.240158452374504
4415-WNGVR,12,1,1,2,79.2,943.85,0,950.4000000000001,6.857934583998182
2522-AHJXR,60,1,0,0,109.45,6572.85,0,6567.0,8.789964651132264
0412-UCCNP,55,1,2,2,59.2,3175.85,0,3256.0,8.088561805276234
1816-FLZDK,1,0,0,3,29.15,29.15,0,29.15,3.4061849231731944
7096-UCLNH,1,1,0,3,20.05,20.05,0,20.05,3.0469005601283903
8443-ZRDBZ,4,1,0,2,76.05,318.9,1,304.2,5.720967299410302
9136-ALYBR,1,0,0,3,24.45,24.45,1,24.45,3.2367157429965316
4615-PIVVU,42,1,2,1,66.5,2762.75,0,2793.0,7.935229539816907
8885-QSQBX,1,1,0,0,49.55,49.55,0,49.55,3.9229629454664803
7479-NITWS,7,1,0,1,89.35,631.85,1,625.4499999999999,6.440068962691561
8617-ENBDS,3,1,0,1,73.6,232.5,0,220.79999999999998,5.401776074916267
9385-NXKDA,72,1,2,1,82.65,5919.35,0,5950.8,8.691448973797826
0430-IHCDJ,15,1,0,2,49.0,749.25,0,735.0,6.601230118728877
2959-MJHIC,4,1,0,2,80.35,307.4,1,321.4,5.775793010632473
6674-KVJHG,11,1,1,2,25.2,245.15,0,277.2,5.6283402794893425
1814-DKOLC,5,1,0,3,25.45,134.75,0,127.25,4.853981484050879
4201-JMNGR,1,1,0,2,55.8,55.8,1,55.8,4.039536325727106
9351-HXDMR,72,1,2,1,110.9,8240.85,0,7984.8,8.985420243482869
3537-HPKQT,55,1,0,1,77.75,4266.4,0,4276.25,8.361065558704757
2129-ALKBS,40,1,0,2,26.2,1077.5,0,1048.0,6.955592608396297
5821-MMEIL,57,1,2,0,19.9,1115.6,0,1134.3,7.034652212170488
5960-WPXQM,1,1,0,2,79.05,79.05,1,79.05,4.382651439442724
0684-AOSIH,1,1,0,2,95.0,95.0,1,95.0,4.564348191467836
8260-NGFNY,1,0,0,3,25.2,25.2,1,25.2,3.265759410767051
1309-XGFSN,52,1,1,2,80.85,4079.55,0,4204.2,8.344077133701676
1866-RZZQS,41,1,0,2,98.4,4187.75,1,4034.4,8.302860708380578
6968-URWQU,43,1,1,3,56.35,2391.15,0,2423.05,7.793194974039176
4742-TXUEX,47,1,2,0,19.3,890.5,0,907.1,6.811354504695783
9631-XEYKE,3,1,0,0,50.4,137.25,0,151.2,5.025195445427586
8631-NBHFZ,66,1,2,1,79.4,5154.6,1,5240.400000000001,8.564343917202569
1335-MXCSE,55,1,2,1,55.25,3119.9,0,3038.75,8.019530554176528
8873-TMKGR,29,1,1,3,19.1,529.5,0,553.9000000000001,6.318787917331855
8800-JOOCF,12,1,0,2,84.05,966.55,0,1008.5999999999999,6.917309491786948
1469-LBJQJ,66,1,0,2,105.2,6936.85,0,6943.2,8.845662057768738
4958-XCBDQ,35,1,0,2,101.4,3496.3,1,3549.0,8.174702882469461
8337-UPOAQ,10,1,0,2,89.8,914.3,1,898.0,6.80128303447162
0064-YIJGF,27,1,0,0,75.75,1929.0,0,2045.25,7.623764128685345
2386-OWURY,58,1,0,2,95.3,5817.7,0,5527.4,8.617653721729871
1725-IQNIY,54,1,2,0,109.75,6110.2,1,5926.5,8.68735781793956
0310-VQXAM,9,1,0,3,19.85,178.8,0,178.65,5.191010513559528
6598-RFFVI,2,1,1,1,19.3,28.3,1,38.6,3.6788291182604347
3453-RTHJQ,6,1,0,2,69.1,435.0,0,414.59999999999997,6.029723259225072
6712-OAWRH,26,1,0,2,91.25,2351.8,1,2372.5,7.772120937991373
6278-FEPBZ,9,1,0,3,20.25,186.15,0,182.25,5.2108513407667605
4280-DLSHD,8,1,0,3,54.75,445.85,0,438.0,6.0844994130751715
1508-DFXCU,12,1,0,2,81.45,912.0,0,977.4000000000001,6.885918584372963
8614-VGMMV,15,1,0,2,49.1,679.55,1,736.5,6.603266088213975
7868-BGSZA,43,1,1,2,80.2,3581.6,0,3448.6,8.146013561274623
2800-QQUSO,42,1,0,2,100.3,4222.95,0,4212.599999999999,8.34607266816918
2930-UOTMB,31,1,0,1,65.25,1994.3,1,2022.75,7.612707504991845
7973-DZRKH,66,1,2,1,90.95,5930.05,0,6002.7,8.700131224816102
5914-DVBWJ,18,1,0,2,85.45,1505.85,1,1538.1000000000001,7.338953108985908
7698-YFGEZ,1,1,0,3,20.0,20.0,0,20.0,3.044522437723423
2533-QVMSK,61,1,2,2,94.1,5638.3,1,5740.099999999999,8.65540610858413
9773-PEQBZ,10,1,0,2,79.85,797.25,0,798.5,6.683986532274009
8644-XLFBW,1,1,0,2,71.65,71.65,1,71.65,4.285653390016292
0650-BWOZN,18,1,0,2,73.55,1359.45,0,1323.8999999999999,7.189092263874078
8625-AZYZY,24,1,0,2,104.65,2542.45,1,2511.6000000000004,7.829073352570318
7785-RDVIG,3,1,0,3,19.3,54.7,0,57.900000000000006,4.0758410906575415
9602-WCXPI,50,1,1,1,20.15,989.05,0,1007.4999999999999,6.916219357394266
2903-YYTBW,1,1,0,2,44.55,44.55,0,44.55,3.8188106237059674
3620-MWJNE,2,1,0,3,54.45,87.3,0,108.9,4.699570861409576
8573-JGCZW,17,1,1,0,19.65,351.55,0,334.04999999999995,5.814279774419179
6837-HAEVO,69,1,2,2,105.0,7297.75,0,7245.0,8.888204871455022
6701-YVNQG,72,1,2,1,88.7,6301.7,0,6386.400000000001,8.76208257881211
9306-CPCBC,3,1,0,2,74.25,210.3,1,222.75,5.410529357154965
4304-XUMGI,50,1,2,0,75.15,3822.45,0,3757.5000000000005,8.231775220617523
9504-YAZWB,53,1,2,3,20.25,1048.45,0,1073.25,6.979378022655104
8819-ZBYNA,58,1,2,1,109.1,6393.65,0,6327.799999999999,8.752865923707187
6174-NRBTZ,46,0,1,0,30.75,1489.3,0,1414.5,7.255238104551954
9481-IEBZY,72,1,0,1,112.9,8061.5,0,8128.8,9.003291601993263
1833-VGRUM,1,1,0,2,74.2,74.2,1,74.2,4.320151230955794
6137-NICCO,6,1,0,3,94.05,518.75,0,564.3,6.3373565636812454
9065-ZCPQX,72,1,2,0,78.85,5763.15,0,5677.2,8.644389560082884
6402-EJMWF,4,1,0,3,55.3,238.5,0,221.2,5.40357787720553
3620-EHIMZ,52,1,2,3,19.35,1031.7,0,1006.2,6.9149294827301375
3213-VVOLG,0,1,2,3,25.35,0.0,0,0.0,0.0
6870-ECSHE,2,1,1,3,20.45,34.8,0,40.9,3.735285826928092
8747-UDCOI,65,1,2,0,19.35,1319.95,0,1257.75,7.137874444032772
8374-XGEJJ,43,1,0,2,101.0,4388.4,1,4343.0,8.37655086161377
2656-TABEH,4,1,0,2,100.2,420.2,1,400.8,5.995954452380834
6946-LMSQS,25,1,1,2,89.05,2177.45,1,2226.25,7.708522919600753
4626-OZDTJ,51,1,1,1,78.65,3950.85,0,4011.15,8.29708253621941
9169-BSVIN,12,1,0,0,74.75,827.05,0,897.0,6.8001700683022
2325-ZUSFD,57,1,1,0,70.1,3913.3,1,3995.7,8.29322429960224
8194-PEEBY,24,1,1,3,19.9,533.5,0,477.59999999999997,6.1708651754742725
6872-HXFNF,64,1,1,0,58.35,3756.45,0,3734.4,8.225610186879507
3932-CMDTD,4,1,1,2,105.65,443.9,1,422.6,6.048789613727251
7714-YXSMB,26,1,0,0,100.5,2599.95,0,2613.0,7.868636894184167
8387-UGUSU,15,1,0,3,20.05,284.3,0,300.75,5.709598859977641
1080-BWSYE,64,1,2,1,25.65,1740.8,0,1641.6,7.404035631306092
4039-HEUNW,36,1,0,2,96.5,3436.1,1,3474.0,8.153349757998892
1194-HVAIF,27,1,0,1,95.0,2462.55,0,2565.0,7.850103545175582
0812-WUPTB,1,1,0,3,70.85,70.85,1,70.85,4.274580612525034
3594-UVONA,35,1,1,1,85.95,3110.1,1,3008.25,8.009446157259845
0004-TLHLJ,4,1,0,2,73.9,280.85,1,295.6,5.692384429703832
1767-TGTKO,8,1,0,2,45.45,411.75,0,363.6,5.8988008622445625
8439-LTUGF,10,1,0,1,20.0,198.6,0,200.0,5.303304908059076
8805-JNRAZ,2,1,0,3,49.2,103.7,0,98.4,4.599152113662528
5089-IFSDP,58,1,2,0,109.45,6144.55,1,6348.1,8.756068349558303
6418-HNFED,51,1,2,1,83.25,4089.45,0,4245.75,8.353909263499421
0206-OYVOC,46,1,2,3,19.25,864.2,0,885.5,6.787281125514262
7291-CDTMJ,1,1,0,0,19.65,19.65,0,19.65,3.027715319407042
7128-GGCNO,46,1,0,0,72.8,3249.4,0,3348.7999999999997,8.11665592154437
0237-YFUTL,50,1,0,0,109.65,5405.8,0,5482.5,8.609498862200264
7691-KGKGP,53,1,0,1,65.0,3363.8,0,3445.0,8.144969417087875
6710-HSJRD,61,1,0,2,114.1,7132.15,0,6960.099999999999,8.848092786817528
3675-EQOZA,5,1,0,0,20.65,93.55,0,103.25,4.646791860678911
0840-DCNZE,47,1,1,0,86.95,4138.9,0,4086.65,8.315725511779888
1732-FEKLD,54,1,1,0,94.75,5121.75,0,5116.5,8.540421317535445
9862-KJTYK,19,0,0,1,25.35,566.1,0,481.65000000000003,6.179291753294624
0479-HMSWA,26,1,2,2,105.45,2715.3,0,2741.7000000000003,7.916698115652663
5854-KSRBJ,70,1,2,3,25.4,1782.05,0,1778.0,7.483806687665835
0365-BZUWY,17,1,0,2,102.55,1742.5,0,1743.35,7.464137272407162
4817-VYYWS,30,1,0,2,100.2,2983.8,1,3006.0,8.008698182988528
5701-SVCWR,1,1,0,3,24.0,24.0,0,24.0,3.2188758248682006
3129-AAQOU,19,1,2,3,25.6,485.9,0,486.40000000000003,6.189085141191106
4922-CVPDX,26,1,2,1,73.5,1905.7,0,1911.0,7.555905093611346
1396-QWFBJ,21,1,0,0,74.05,1565.7,1,1555.05,7.349905837898154
1357-BIJKI,50,1,1,2,98.25,4858.7,0,4912.5,8.499741797802482
1099-BTKWT,68,0,1,2,54.4,3723.65,0,3699.2,8.216142151225503
5299-SJCZT,3,1,0,0,101.55,298.35,1,304.65,5.722440656474735
2018-PZKMU,9,1,0,2,103.1,970.45,0,927.9,6.834001090393475
7340-KEFQE,51,0,2,0,34.2,1782.0,0,1744.2,7.4646244412494545
4570-QHXHL,9,1,0,2,43.75,405.7,0,393.75,5.978252653135751
2403-BCASL,41,1,1,2,111.95,4534.9,1,4589.95,8.431842253316468
7392-YYPYJ,22,1,0,2,100.65,2415.95,0,2214.3,7.70314311348863
2898-LSJGD,21,0,1,2,55.95,1157.05,1,1174.95,7.0698316105478956
2223-GDSHL,71,1,2,0,116.05,8297.5,0,8239.55,9.016822368248812
7359-PTSXY,1,1,0,2,45.75,45.75,1,45.75,3.844814255734696
9470-RTWDV,26,1,1,1,82.0,2083.1,0,2132.0,7.665284718471351
2176-OSJUV,71,1,2,0,65.15,4681.75,0,4625.650000000001,8.439588343080722
9348-YVOMK,4,1,0,1,44.8,176.2,0,179.2,5.194067345174237
8104-OSKWT,12,1,0,2,79.8,1001.2,0,957.5999999999999,6.865473886725531
4521-YEEHE,18,1,0,2,88.85,1594.75,0,1599.3,7.377946390651944
4090-KPJIP,3,1,0,2,74.95,212.4,0,224.85000000000002,5.419871062100613
3786-WOVKF,72,1,1,0,106.85,7677.4,0,7693.2,8.948222077255654
4503-BDXBD,11,1,0,2,74.95,815.5,1,824.45,6.715928692173877
6086-ESGRL,1,1,0,1,80.15,80.15,1,80.15,4.396299293960601
2592-HODOV,13,1,1,1,19.3,259.65,0,250.9,5.529032183358565
3886-CERTZ,72,1,1,2,109.25,8109.8,1,7866.0,8.970432074329242
7995-ZHHNZ,42,1,1,1,56.1,2386.85,0,2356.2000000000003,7.765229752963759
3824-RHKVR,17,1,0,1,19.7,340.35,0,334.9,5.816813496618247
5816-SCGFC,7,1,0,3,51.3,419.35,0,359.09999999999997,5.88638177065483
5989-AXPUC,68,1,2,3,118.6,7990.05,0,8064.799999999999,8.995388179688263
4979-HPRFL,56,1,2,0,24.15,1402.25,0,1352.3999999999999,7.210375223798125
8590-OHDIW,38,1,1,3,20.3,749.35,0,771.4,6.6495025505543595
8015-IHCGW,72,1,2,2,115.5,8425.15,0,8316.0,9.026056891868688
2332-TODQS,48,1,1,1,25.05,1171.5,0,1202.4,7.092906162786251
9278-VZKCD,52,1,0,2,109.1,5647.95,0,5673.2,8.643684863249522
8008-OTEZX,35,1,1,3,19.65,708.8,0,687.75,6.534878360467125
2773-OVBPK,67,1,2,0,111.3,7567.2,0,7457.099999999999,8.917055969069361
5999-LCXAO,1,0,0,3,29.9,29.9,0,29.9,3.4307561839036995
5206-XZZQI,53,1,0,3,80.6,4348.1,0,4271.799999999999,8.36002462902556
4803-LBYPN,34,1,0,3,20.8,635.9,0,707.2,6.562726539677803
5759-RCVCB,3,0,0,1,35.2,108.95,1,105.60000000000001,4.669083511731745
6372-RFVNS,1,1,0,2,78.8,78.8,1,78.8,4.379523504455763
2139-FQHLM,19,1,0,3,89.95,1682.4,0,1709.05,7.444277888835313
8261-GWDBQ,60,1,2,0,116.05,6925.9,0,6963.0,8.848509300888079
1093-YSWCA,11,1,2,1,19.55,223.15,0,215.05,5.3755098623779425
8938-UMKPI,47,1,0,2,106.4,5127.95,1,5000.8,8.517553126631785
0991-BRRFB,18,1,0,2,49.4,874.8,1,889.1999999999999,6.791446156581753
3882-IYOIJ,60,1,2,1,115.25,6758.45,0,6915.0,8.84159284680318
8749-TZYEC,72,1,2,1,24.8,1874.3,0,1785.6000000000001,7.488069651267739
1755-FZQEC,39,1,1,3,19.9,791.15,0,776.0999999999999,6.6555690422151965
3115-JPJDD,59,1,1,1,81.25,4639.45,0,4793.75,8.475276848314946
5600-KTXFM,2,1,0,3,69.95,143.9,0,139.9,4.948050418904635
3871-IKPYH,1,1,0,2,69.1,69.1,1,69.1,4.249922794040544
6319-IEJWJ,20,1,0,2,90.2,1776.55,1,1804.0,7.498315870766981
9025-AOMKI,6,1,0,0,93.55,536.4,1,561.3,6.332035515298156
6339-TBELP,71,1,2,1,86.4,6172.0,0,6134.400000000001,8.721830554693607
7964-YESJC,24,1,0,3,66.3,1559.45,0,1591.1999999999998,7.372871986654478
6173-GOLSU,67,1,0,1,94.65,6079.0,0,6341.55,8.755036174769128
5275-SQEIZ,1,1,0,3,80.85,80.85,1,80.85,4.404888303817144
7716-YTYHG,48,1,1,3,82.05,4029.95,1,3938.3999999999996,8.278783706431595
9938-ZREHM,37,1,1,3,72.1,2658.4,0,2667.7,7.889346741438428
7950-XWOVN,11,0,0,3,34.7,383.55,0,381.70000000000005,5.947251392431657
4390-KYULV,3,1,0,1,20.55,51.15,1,61.650000000000006,4.137563681342077
4647-MUZON,18,1,0,1,95.95,1745.5,0,1727.1000000000001,7.454777818059946
9702-AIUJO,50,1,1,0,44.8,2230.85,0,2240.0,7.714677473800927
8849-PRIQJ,67,1,1,2,109.4,7281.6,0,7329.8,8.899839929443722
8851-RAGOV,25,1,0,3,71.05,1837.7,0,1776.25,7.482822504809593
1304-NECVQ,2,1,0,2,78.55,149.55,1,157.1,5.0632277442154265
5396-IZEPB,9,1,0,1,19.7,180.7,0,177.29999999999998,5.183467524869094
1729-VLAZJ,10,0,1,3,40.25,411.45,0,402.5,6.000176487710004
8285-ABVLB,70,1,2,1,19.85,1328.35,0,1389.5,7.23741867367402
0701-TJSEF,9,1,0,0,68.25,576.95,0,614.25,6.4220286892711655
5712-VBOXD,4,1,0,1,20.15,68.45,0,80.6,4.401829261970061
6629-LADHQ,2,1,0,3,50.95,123.05,0,101.9,4.633757642840004
8945-GRKHX,1,1,0,2,78.65,78.65,1,78.65,4.3776420363560575
1559-DTODC,19,0,0,0,25.15,468.35,0,477.84999999999997,6.171387395967629
4797-MIWUM,7,1,0,0,20.25,174.7,0,141.75,4.96109484853612
6959-UWKHF,1,1,0,2,42.9,42.9,1,42.9,3.7819143200811256
8720-RQSBJ,1,1,0,2,44.0,44.0,0,44.0,3.8066624897703196
4537-CIBHB,9,1,1,3,20.25,172.35,0,182.25,5.2108513407667605
3815-SLMEF,3,0,0,3,34.25,139.35,1,102.75,4.641984159110808
5154-VEKBL,9,0,0,3,58.5,539.85,1,526.5,6.268148865350222
4324-AHJKS,5,1,0,1,55.8,300.4,0,279.0,5.634789603169249
4355-CVPVS,56,1,1,0,88.9,4968.0,0,4978.400000000001,8.513064680832457
4495-LHSSK,18,1,0,3,57.65,992.7,0,1037.7,6.945725210233766
5655-JSMZM,49,1,0,2,96.2,4718.25,1,4713.8,8.458461776352415
5915-ANOEI,70,1,2,3,79.15,5536.5,0,5540.5,8.620020501215707
9861-PDSZP,72,1,2,1,108.05,7806.6,0,7779.599999999999,8.9593887350214
4505-EXZHB,6,1,0,2,74.4,434.1,1,446.40000000000003,6.1034530490560295
7225-CBZPL,17,1,0,2,94.8,1563.9,0,1611.6,7.3856030622509214
6704-UTUKK,29,0,0,2,45.9,1332.4,0,1331.1,7.194511923357417
4587-VVTOX,6,1,0,2,105.3,545.2,1,631.8,6.450154416453444
2019-HDCZY,63,1,2,2,102.6,6296.75,0,6463.799999999999,8.774127354919237
4652-NNHNY,16,1,0,0,73.85,1284.2,1,1181.6,7.07547068338673
8788-DOXSU,59,1,1,0,61.35,3645.5,0,3619.65,8.194408846712257
7404-JLKQG,3,1,0,2,57.55,161.45,0,172.64999999999998,5.157041779190083
7421-ZLUPA,8,0,0,3,29.25,226.95,0,234.0,5.459585514144159
8972-HJWNV,7,1,0,2,84.55,646.85,1,591.85,6.38494141590408
3274-NSDWE,68,1,2,1,19.6,1441.65,0,1332.8000000000002,7.195787290198206
2632-IVXVF,68,1,2,1,111.75,7511.3,0,7599.0,8.935903526274423
3692-JHONH,52,1,1,2,106.5,5621.85,0,5538.0,8.619569258033104
8915-NNTRC,72,1,2,1,107.7,7919.8,0,7754.400000000001,8.956144653906504
5914-GXMDA,32,1,1,3,19.3,593.2,0,617.6,6.42745886025097
7463-IFMQU,72,1,2,0,20.05,1423.65,0,1443.6000000000001,7.275587745616747
2920-RNCEZ,1,1,0,1,69.95,69.95,0,69.95,4.261975403606051
2541-YGPKE,42,1,1,1,63.7,2763.35,0,2675.4,7.892227886908662
8515-OCTJS,25,1,2,1,24.75,692.1,1,618.75,6.4293161709153
5382-TEMLV,45,1,0,0,50.9,2298.55,0,2290.5,7.736961903949179
3441-CGZJH,43,0,1,1,60.4,2640.55,0,2597.2,7.862574176561632
9592-ERDKV,37,1,1,3,79.25,2911.8,0,2932.25,7.983866302303733
2860-RANUS,20,1,0,1,85.8,1727.5,1,1716.0,7.448333860897476
5261-QSHQM,4,0,0,2,24.45,86.6,1,97.8,4.593097604753822
4778-IZARL,63,1,2,1,110.1,6705.7,0,6936.299999999999,8.844667928810303
0432-CAJZV,3,1,0,3,90.7,237.65,0,272.1,5.609838028479659
7008-LZVOZ,66,1,2,1,25.3,1672.35,0,1669.8,7.4210578326230205
8868-WOZGU,28,1,0,2,105.7,2979.5,1,2959.6,7.9931472294793915
1200-TUZHR,8,1,0,2,85.2,695.75,0,681.6,6.525909036472607
9365-CSLBQ,71,1,2,3,24.35,1654.6,0,1728.8500000000001,7.455789978530399
1334-FJSVR,1,0,0,2,24.25,24.25,1,24.25,3.228826155721369
5884-FBCTL,72,1,2,0,25.1,1857.85,0,1807.2,7.500087154303266
7130-CTCUS,16,1,0,0,54.55,825.1,0,872.8,6.772851516517336
6242-FEGFD,66,1,2,3,96.6,6424.25,0,6375.599999999999,8.760390318928474
7625-XCQRH,11,1,0,2,76.5,837.95,1,841.5,6.736373662226517
6194-HBGQN,51,1,1,1,81.15,4126.2,0,4138.650000000001,8.328366522182762
7634-WSWDB,8,0,0,2,38.5,330.8,0,308.0,5.733341276897746
6986-IXNDM,14,1,0,2,92.9,1337.45,0,1300.6000000000001,7.171349555904828
1731-TVIUK,4,1,0,2,93.5,362.2,1,374.0,5.926926025970411
2987-BJXIK,70,1,2,3,84.7,5991.05,0,5929.0,8.68777949199177
9769-TSBZE,70,1,2,2,66.0,4891.5,0,4620.0,8.438366410870266
0406-BPDVR,54,1,1,1,101.5,5373.1,1,5481.0,8.60922527686273
0618-XWMSS,28,1,0,0,74.9,2068.55,1,2097.2000000000003,7.648835113297385
1395-WSWXR,24,1,2,3,20.75,487.05,0,498.0,6.212606095751519
6023-GSSXW,69,1,2,1,61.45,4131.2,0,4240.05,8.352566159077341
6752-APNJL,42,1,0,3,54.5,2301.15,0,2289.0,7.736307096548285
5276-KQWHG,2,1,0,2,69.6,131.65,1,139.2,4.94306997460049
0420-HLGXF,39,1,0,2,99.75,4036.0,0,3890.25,8.266485721755817
7446-KQISO,45,1,2,0,109.75,4900.65,0,4938.75,8.505070001613927
9823-EALYC,72,1,2,0,80.85,5727.45,0,5821.2,8.669433476171736
0582-AVCLN,38,1,2,3,20.3,743.05,0,771.4,6.6495025505543595
5803-NQJZO,72,1,2,0,67.8,4804.65,0,4881.599999999999,8.493433143851899
2565-JSLRY,1,1,0,3,24.05,24.05,1,24.05,3.2208738275308737
2607-DHDAK,72,1,2,1,19.8,1414.65,0,1425.6000000000001,7.263049269843938
1073-XXCZD,55,1,2,0,25.7,1443.65,0,1413.5,7.254531390741622
0743-HRVFF,51,0,1,2,56.15,2898.95,0,2863.65,7.960201457637339
4006-HKYHO,63,1,2,0,86.7,5309.5,0,5462.1,8.605771673188828
3727-JEZTU,1,1,0,3,20.4,20.4,0,20.4,3.0633909220278057
8143-ETQTI,23,1,2,3,19.65,451.55,0,451.95,6.115781744115297
6689-KXGBO,1,1,0,2,50.55,50.55,1,50.55,3.942552210462969
9667-TKTVZ,2,1,0,3,54.35,117.05,0,108.7,4.697749367281185
3657-COGMW,52,1,0,1,108.1,5839.3,0,5621.2,8.634478325362355
8570-KLJYJ,36,1,1,3,54.45,1893.5,0,1960.2,7.581311809777079
7754-IXRMC,1,1,0,3,45.35,45.35,0,45.35,3.836221292011864
9473-CBZOP,28,1,1,3,59.0,1654.45,0,1652.0,7.410347097821024
2969-WGHQO,7,1,1,2,69.45,477.05,0,486.15000000000003,6.1885720838713505
6615-NGGZJ,14,1,0,2,100.55,1415.55,1,1407.7,7.250422572266261
4334-HOWRP,72,0,2,1,64.95,4546.0,0,4676.400000000001,8.45049767897797
4255-DDUOU,1,1,0,3,20.5,20.5,1,20.5,3.068052935133617
5863-OOKCL,10,1,0,3,18.85,163.2,0,188.5,5.244389024522481
1686-STUHN,42,1,1,0,19.8,849.9,0,831.6,6.724553334760875
1329-VHWNP,7,0,0,0,25.05,189.95,0,175.35,5.172470656682061
2984-MIIZL,4,1,0,0,74.8,321.9,1,299.2,5.704448919199361
0266-GMEAO,72,1,2,1,114.3,8058.55,0,8229.6,9.015614195023469
5590-YRFJT,20,0,0,2,24.45,482.8,1,489.0,6.194405391104672
5574-NXZIU,63,1,2,1,109.2,7049.75,0,6879.6,8.836461136427205
0019-GFNTW,56,0,2,0,45.05,2560.1,0,2522.7999999999997,7.83352098121881
4256-ZWTZI,5,1,0,3,51.0,286.8,0,255.0,5.545177444479562
8309-PPCED,72,1,2,0,110.45,7982.5,0,7952.400000000001,8.98135478917834
4098-NAUKP,68,1,0,2,84.65,5683.6,0,5756.200000000001,8.658206524388516
5196-WPYOW,67,1,1,3,60.05,3994.05,0,4023.35,8.300118686128409
4608-LCIMN,8,1,0,0,44.65,369.15,0,357.2,5.881091489626612
1485-YDHMM,52,1,0,0,93.25,4631.7,0,4849.0,8.48673398393153
4054-CUMIA,18,1,0,3,20.25,401.95,0,364.5,5.901266279189834
0603-TPMIB,59,1,2,3,25.45,1534.05,0,1501.55,7.314918943725883
2525-GVKQU,60,1,2,3,20.6,1093.0,0,1236.0,7.1204443723924875
8161-QYMTT,7,1,0,2,94.1,701.3,0,658.6999999999999,6.491785186228825
9581-GVBXT,59,0,1,3,34.8,1980.3,0,2053.2,7.627641756731704
5862-BRIXZ,46,0,2,0,60.75,2893.4,0,2794.5,7.9357662604667
5404-GGUKR,5,1,0,2,51.35,262.3,0,256.75,5.551990122897069
3308-JSGML,59,0,2,1,64.05,3886.85,0,3778.95,8.237466061012922
2126-GSEGL,70,1,2,0,84.8,5917.55,0,5936.0,8.688959234270676
3677-TNKIO,14,1,0,1,71.0,914.0,1,994.0,6.902742737158593
0440-QEXBZ,44,1,0,3,50.15,2139.1,0,2206.6,7.699661231565346
2434-EEVDB,64,1,2,1,94.6,5948.7,0,6054.4,8.708705714911778
6762-QVYJO,58,0,2,3,59.75,3624.35,0,3465.5,8.150900718382545
6199-IWKGC,46,1,1,2,100.25,4753.85,0,4611.5,8.436525288348783
2675-DHUTR,58,1,0,2,98.9,5780.7,0,5736.200000000001,8.654726565420058
8152-VETUR,72,1,2,1,97.7,6869.7,0,7034.400000000001,8.858709826496424
9667-EQRXU,30,0,0,2,40.3,1172.95,1,1209.0,7.098375638590786
7446-YPODE,11,1,0,0,60.25,662.95,0,662.75,6.4979055725561485
9522-BNTHX,34,0,0,2,56.25,1765.95,0,1912.5,7.556689304865757
4676-WLUHT,54,0,2,0,46.2,2431.95,0,2494.8,7.822364598073754
3329-WDIOK,3,0,0,2,50.6,155.35,1,151.8,5.02912987673242
7980-MHFLQ,72,1,2,3,24.9,1859.2,0,1792.8,7.492091553683903
2873-ZLIWT,40,1,0,2,84.85,3303.05,1,3394.0,8.130059039992796
3415-TAILE,2,1,0,3,65.7,134.35,1,131.4,4.885827643502908
0757-WCUUZ,54,1,2,1,63.35,3409.1,0,3420.9,8.137951231348351
1629-DQQVB,14,1,0,0,50.1,709.5,0,701.4,6.554503042320907
1915-IOFGU,1,1,0,2,70.5,70.5,1,70.5,4.269697449699962
3045-XETSH,10,1,0,2,94.85,953.45,1,948.5,6.85593553025234
0374-AACSZ,1,1,0,2,50.15,50.15,0,50.15,3.9347624923976356
7239-HZZCX,1,1,0,3,19.75,19.75,1,19.75,3.0325462466767075
4872-VXRIL,56,1,1,0,64.65,3665.55,0,3620.4000000000005,8.194615970386542
9140-CZQZZ,68,1,2,0,79.6,5515.8,0,5412.799999999999,8.59670652822851
